1
1
1
2
1
1
2
1
2
2
2
2
1
5
5
3
4
3
3
1
3
1
2
2
2
2
2
1
1
3
3
3
3
1
3
3
3
1
3
1
2
2
2
2
2
2
2
2
2
3
3
2
2
1
2
2
2
1
2
1
2
2
2
3
2
2
2
1
3
2
1
2
1
2
1
2
2
1
2
3
2
2
2
2
1
2
2
2
2
2
2
2
1
1
1
3
2
2
1
1
1
1
2
3
2
3
2
1
2
1
1
1
1
1
2
2
2
2
1
1
2
1
5
4
6
1
6
5
6
6
6
4
5
1
1
5
1
1
3
4
1
2
2
2
2
3
2
2
1
1
1
2
1
2
1
2
1
1
1
2
1
2
1
2
1
2
1
3
2
1
2
1
3
3
2
1
2
1
1
1
1
2
2
3
2
2
2
2
2
1
2
2
2
2
2
1
1
2
2
2
1
2
4
3
1
2
1
2
2
2
1
2
2
2
2
2
2
1
2
2
2
1
1
2
1
1
2
1
2
3
2
2
1
1
1
2
1
2
3
2
3
1
1
4
6
3
4
1
1
1
1
2
2
2
2
2
2
1
1
2
1
1
1
1
1
2
3
